Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	3/763	0.0388748160317394	0.0595022839940026	0	0	4.46284829721362	14.4926921229353	DNAJB1;TNF;HSPA1A
Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	GPER1
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	GPER1
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	TNF
Water-Soluble Vitamin Metabolic Process (GO:0006767)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	VNN1
Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	IL10
Endothelial Cell Migration (GO:0043542)	1/40	0.039267132268101	0.0595022839940026	0	0	26.9109311740891	87.1205723383493	NR4A1
Regulation Of Chemokine Production (GO:0032642)	1/41	0.0402297877766736	0.0602892687341886	0	0	26.2368421052632	84.3028454099992	TNF
O-glycan Processing (GO:0016266)	1/41	0.0402297877766736	0.0602892687341886	0	0	26.2368421052632	84.3028454099992	GALNT9
Negative Regulation Of Proteolysis (GO:0045861)	1/41	0.0402297877766736	0.0602892687341886	0	0	26.2368421052632	84.3028454099992	IL10
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	1/41	0.0402297877766736	0.0602892687341886	0	0	26.2368421052632	84.3028454099992	GPER1
Regulation Of Osteoclast Differentiation (GO:0045670)	1/42	0.0411915269172123	0.0613923031314068	0	0	25.5956354300385	81.637860253859	TNF
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	1/42	0.0411915269172123	0.0613923031314068	0	0	25.5956354300385	81.637860253859	GPER1
Intracellular Glucose Homeostasis (GO:0001678)	1/43	0.0421523505298068	0.0623121703484101	0	0	24.984962406015	79.1140047439502	GPER1
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	1/43	0.0421523505298068	0.0623121703484101	0	0	24.984962406015	79.1140047439502	GPER1
Regulation Of JUN Kinase Activity (GO:0043506)	1/43	0.0421523505298068	0.0623121703484101	0	0	24.984962406015	79.1140047439502	TNF
Negative Regulation Of Immune System Process (GO:0002683)	1/44	0.0431122594296054	0.0630458847572724	0	0	24.4026927784578	76.7207942465503	GPER1
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/44	0.0431122594296054	0.0630458847572724	0	0	24.4026927784578	76.7207942465503	TNF
Regulation Of B Cell Proliferation (GO:0030888)	1/44	0.0431122594296054	0.0630458847572724	0	0	24.4026927784578	76.7207942465503	IL10
Regulation Of DNA Recombination (GO:0000018)	1/44	0.0431122594296054	0.0630458847572724	0	0	24.4026927784578	76.7207942465503	IL10
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	1/45	0.044071254437806	0.0642755024508484	0	0	23.8468899521531	74.4487393242376	TNF
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	TNF
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	GPER1
Vacuolar Transport (GO:0007034)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	HSPA1A
Positive Regulation Of Peptide Hormone Secretion (GO:0090277)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	GPER1
Antiviral Innate Immune Response (GO:0140374)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	TNF
Response To Glucose (GO:0009749)	1/46	0.0450293363875486	0.0646331371895157	0	0	23.3157894736842	72.2892315410458	GPER1
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	1/47	0.0459865060964823	0.0656605231403841	0	0	22.8077803203661	70.2344445597441	IL10
Cognition (GO:0050890)	1/47	0.0459865060964823	0.0656605231403841	0	0	22.8077803203661	70.2344445597441	TNF
Cellular Response To Mechanical Stimulus (GO:0071260)	1/48	0.0469427643840033	0.0666758846603076	0	0	22.3213885778275	68.277248167224	IRF1
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	1/48	0.0469427643840033	0.0666758846603076	0	0	22.3213885778275	68.277248167224	GPER1
Positive Regulation Of Nervous System Development (GO:0051962)	1/49	0.0478981120694179	0.0671561158911426	0	0	21.8552631578947	66.4111333354799	GPER1
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	1/49	0.0478981120694179	0.0671561158911426	0	0	21.8552631578947	66.4111333354799	IL10
Interferon-Mediated Signaling Pathway (GO:0140888)	1/49	0.0478981120694179	0.0671561158911426	0	0	21.8552631578947	66.4111333354799	IRF1
Negative Regulation Of T Cell Activation (GO:0050868)	1/49	0.0478981120694179	0.0671561158911426	0	0	21.8552631578947	66.4111333354799	IL10
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	1/49	0.0478981120694179	0.0671561158911426	0	0	21.8552631578947	66.4111333354799	TNF
Regulation Of Interferon-Beta Production (GO:0032648)	1/50	0.0488525499820278	0.0676228681685066	0	0	21.4081632653061	64.6301466936404	IRF1
Regulation Of Interleukin-12 Production (GO:0032655)	1/50	0.0488525499820278	0.0676228681685066	0	0	21.4081632653061	64.6301466936404	IL10
Positive Regulation Of Transport (GO:0051050)	1/50	0.0488525499820278	0.0676228681685066	0	0	21.4081632653061	64.6301466936404	TNF
Cell Chemotaxis (GO:0060326)	1/50	0.0488525499820278	0.0676228681685066	0	0	21.4081632653061	64.6301466936404	NR4A1
Positive Regulation Of Cell Death (GO:0010942)	1/50	0.0488525499820278	0.0676228681685066	0	0	21.4081632653061	64.6301466936404	TNF
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/51	0.0498060789247287	0.0687677840991178	0	0	20.9789473684211	62.9288330908361	GPER1
Sprouting Angiogenesis (GO:0002040)	1/52	0.0507586997365512	0.0697291228704137	0	0	20.5665634674923	61.302185054186	NR4A1
Regulation Of Peptide Hormone Secretion (GO:0090276)	1/52	0.0507586997365512	0.0697291228704137	0	0	20.5665634674923	61.302185054186	TNF
Negative Regulation Of Viral Genome Replication (GO:0045071)	1/53	0.0517104132281891	0.0703261619903372	0	0	20.17004048583	59.7455982870142	TNF
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	1/53	0.0517104132281891	0.0703261619903372	0	0	20.17004048583	59.7455982870142	TNF
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.0517104132281891	0.0703261619903372	0	0	20.17004048583	59.7455982870142	TNF
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	1/53	0.0517104132281891	0.0703261619903372	0	0	20.17004048583	59.7455982870142	TNF
Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	0.0526612202157059	0.0710861136410522	0	0	19.7884806355511	58.2548323012124	IL10
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	0.0526612202157059	0.0710861136410522	0	0	19.7884806355511	58.2548323012124	TNF
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/54	0.0526612202157059	0.0710861136410522	0	0	19.7884806355511	58.2548323012124	TNF
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	1/55	0.0536111215176	0.0716571255665219	0	0	19.4210526315789	56.8259755572198	TNF
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.0536111215176	0.0716571255665219	0	0	19.4210526315789	56.8259755572198	NR4A1
Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	1/55	0.0536111215176	0.0716571255665219	0	0	19.4210526315789	56.8259755572198	TNF
Response To Peptide Hormone (GO:0043434)	1/55	0.0536111215176	0.0716571255665219	0	0	19.4210526315789	56.8259755572198	GPER1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	2/377	0.0538540494877301	0.0718053993169735	0	0	5.80888888888889	16.970539227555	GPER1;TNF
Cellular Response To Peptide (GO:1901653)	1/56	0.0545601179499192	0.0725689588380344	0	0	19.066985645933	55.4554145114264	GPER1
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.0555082103235645	0.0736499180878514	0	0	18.7255639097744	54.1398060702703	TNF
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	2/387	0.0564185021858079	0.0741829403560427	0	0	5.65512265512266	16.2582408044953	IL10;TNF
Positive Regulation Of Mitochondrion Organization (GO:0010822)	1/58	0.0564553994621354	0.0741829403560427	0	0	18.3961218836565	52.8760530174289	GPER1
Regulation Of Phagocytosis (GO:0050764)	1/58	0.0564553994621354	0.0741829403560427	0	0	18.3961218836565	52.8760530174289	TNF
Response To Organic Cyclic Compound (GO:0014070)	1/58	0.0564553994621354	0.0741829403560427	0	0	18.3961218836565	52.8760530174289	TNF
Positive Regulation Of Proteolysis (GO:0045862)	1/59	0.0574016861834188	0.0748837344934768	0	0	18.0780399274047	51.6612820658813	TNF
Regulation Of Type I Interferon Production (GO:0032479)	1/59	0.0574016861834188	0.0748837344934768	0	0	18.0780399274047	51.6612820658813	IRF1
Regulation Of Cell Death (GO:0010941)	1/59	0.0574016861834188	0.0748837344934768	0	0	18.0780399274047	51.6612820658813	HSPA1B
Positive Regulation Of Phagocytosis (GO:0050766)	1/60	0.058347071283324	0.075934944445283	0	0	17.7707404103479	50.4928242032279	TNF
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/61	0.0592915555925577	0.0764327162141028	0	0	17.4736842105263	49.3681970360476	HSPA1A
Positive Regulation Of Organelle Assembly (GO:1902117)	1/61	0.0592915555925577	0.0764327162141028	0	0	17.4736842105263	49.3681970360476	TNF
Negative Regulation Of Viral Process (GO:0048525)	1/61	0.0592915555925577	0.0764327162141028	0	0	17.4736842105263	49.3681970360476	TNF
Negative Regulation Of Autophagy (GO:0010507)	1/61	0.0592915555925577	0.0764327162141028	0	0	17.4736842105263	49.3681970360476	IL10
Fat Cell Differentiation (GO:0045444)	1/62	0.0602351399190366	0.0774655227327562	0	0	17.1863675582399	48.2850889542995	NR4A1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.0614090527106278	0.0787889732891073	0	0	5.38393839383938	15.0222542269813	IL10;GPER1
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.0621196118687717	0.0789557683565696	0	0	16.6390977443609	46.2349532274794	TNF
Positive Regulation Of Type I Interferon Production (GO:0032481)	1/64	0.0621196118687717	0.0789557683565696	0	0	16.6390977443609	46.2349532274794	IRF1
Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.0621196118687717	0.0789557683565696	0	0	16.6390977443609	46.2349532274794	VNN1
Negative Regulation Of Cell Death (GO:0060548)	1/64	0.0621196118687717	0.0789557683565696	0	0	16.6390977443609	46.2349532274794	HSPA1B
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	1/65	0.0630605011079274	0.0799648312417541	0	0	16.3782894736842	45.2640345973959	TNF
Cellular Response To Type II Interferon (GO:0071346)	1/66	0.0640004936134333	0.0809680663388551	0	0	16.1255060728745	44.3268309131953	IRF1
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	0.0649395901837057	0.0813989333178246	0	0	15.8803827751196	43.4216960507128	TNF
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.0649395901837057	0.0813989333178246	0	0	15.8803827751196	43.4216960507128	TNF
Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.0649395901837057	0.0813989333178246	0	0	15.8803827751196	43.4216960507128	TNF
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	1/67	0.0649395901837057	0.0813989333178246	0	0	15.8803827751196	43.4216960507128	IL10
B Cell Differentiation (GO:0030183)	1/68	0.0658777916264094	0.082385100332797	0	0	15.6425765907306	42.5470871318629	IL10
Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.0668150987603724	0.0833656278111069	0	0	15.4117647058824	41.7015566467034	IL10
Positive Regulation Of Protein Transport (GO:0051222)	1/70	0.0677515123929905	0.0841479971273672	0	0	15.187643020595	40.8837452863319	TNF
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.0677515123929905	0.0841479971273672	0	0	15.187643020595	40.8837452863319	GPER1
Negative Regulation Of Catabolic Process (GO:0009895)	1/72	0.0696216623496152	0.0862737683785664	0	0	14.7583395107487	39.3262450348165	TNF
Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	0.0705554002871622	0.0872321312641278	0	0	14.5526315789474	38.5842224505161	GPER1
Positive Regulation Of Neurogenesis (GO:0050769)	1/75	0.0724202061022377	0.0893346760082025	0	0	14.1578947368421	37.1682953065987	GPER1
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.0733512756104792	0.0900747041356675	0	0	13.9684210526316	36.4924355190928	TNF
Positive Regulation Of Protein Secretion (GO:0050714)	1/76	0.0733512756104792	0.0900747041356675	0	0	13.9684210526316	36.4924355190928	GPER1
Regulation Of Immune Response (GO:0050776)	1/77	0.0742814572247087	0.0901989123442891	0	0	13.7839335180055	35.8367650118558	IRF1
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/77	0.0742814572247087	0.0901989123442891	0	0	13.7839335180055	35.8367650118558	HSPA1A
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.0742814572247087	0.0901989123442891	0	0	13.7839335180055	35.8367650118558	IL10
Embryonic Organ Development (GO:0048568)	1/77	0.0742814572247087	0.0901989123442891	0	0	13.7839335180055	35.8367650118558	TNF
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.0742814572247087	0.0901989123442891	0	0	13.7839335180055	35.8367650118558	NR4A1
Regulation Of Innate Immune Response (GO:0045088)	1/78	0.0752107517706809	0.0909522884489107	0	0	13.6042378673958	35.2004360399448	IRF1
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	2/456	0.0752362680184004	0.0909522884489107	0	0	4.77875673029858	12.3632260809125	IRF1;TNF
Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.0761391600452789	0.0916365112049374	0	0	13.4291497975709	34.5826466431825	TNF
Positive Regulation Of Endocytosis (GO:0045807)	1/79	0.0761391600452789	0.0916365112049374	0	0	13.4291497975709	34.5826466431825	TNF
Positive Regulation Of Immune Response (GO:0050778)	1/80	0.0770666828500711	0.092548069471167	0	0	13.2584943371086	33.9826376278017	IL10
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	1/81	0.0779933209779837	0.0934545520088615	0	0	13.0921052631579	33.3996897897899	IL10
Cellular Response To Organic Substance (GO:0071310)	1/82	0.0789190752282122	0.0943559932398845	0	0	12.9298245614035	32.8331213455501	TNF
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	1/83	0.079843946410372	0.0952524272965841	0	0	12.7715019255456	32.2822855583426	TNF
Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.0807679353123667	0.0961438879867122	0	0	12.6169942929613	31.7465685474136	TNF
Positive Regulation Of Protein Localization (GO:1903829)	1/85	0.0816910427282764	0.0968190136038831	0	0	12.4661654135338	31.2253872490644	TNF
Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	0.0816910427282764	0.0968190136038831	0	0	12.4661654135338	31.2253872490644	TNF
Negative Regulation Of Angiogenesis (GO:0016525)	1/86	0.0826132694677771	0.0976991708488495	0	0	12.3188854489164	30.7181875292471	TNF
Positive Regulation Of Cell Population Proliferation (GO:0008284)	2/483	0.0830893885665929	0.0980490832542875	0	0	4.5042735042735	11.2059040476141	GPER1;TNF
Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.0844550840845328	0.0992301635896023	0	0	12.0344827586207	29.7436505826784	PTPRB
Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	0.0844550840845328	0.0992301635896023	0	0	12.0344827586207	29.7436505826784	TNF
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	1/89	0.0853746735440269	0.100094444844721	0	0	11.8971291866029	29.2753346130257	TNF
Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	0.0872112207421384	0.10159080103581	0	0	11.6315789473684	28.3743328138059	NR4A1
Lymphocyte Differentiation (GO:0030098)	1/91	0.0872112207421384	0.10159080103581	0	0	11.6315789473684	28.3743328138059	IL10
Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	0.0872112207421384	0.10159080103581	0	0	11.6315789473684	28.3743328138059	TNF
B Cell Activation (GO:0042113)	1/92	0.0881281800641534	0.102194261094257	0	0	11.5031810294968	27.9408003283993	IL10
Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	0.0881281800641534	0.102194261094257	0	0	11.5031810294968	27.9408003283993	TNF
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.0890442642622752	0.102194261094257	0	0	11.3775743707094	27.5180480573171	NR4A1
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	0.0890442642622752	0.102194261094257	0	0	11.3775743707094	27.5180480573171	TNF
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	1/93	0.0890442642622752	0.102194261094257	0	0	11.3775743707094	27.5180480573171	TNF
Protein O-linked Glycosylation (GO:0006493)	1/93	0.0890442642622752	0.102194261094257	0	0	11.3775743707094	27.5180480573171	GALNT9
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	0.0890442642622752	0.102194261094257	0	0	11.3775743707094	27.5180480573171	TNF
Regulation Of Defense Response (GO:0031347)	1/97	0.0926998655948556	0.105942703536978	0	0	10.9013157894737	25.9275614519572	IRF1
Monocarboxylic Acid Metabolic Process (GO:0032787)	1/97	0.0926998655948556	0.105942703536978	0	0	10.9013157894737	25.9275614519572	VNN1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	0.093611586019575	0.106314619613046	0	0	10.7883884970157	25.5533890867207	IL10
MAPK Cascade (GO:0000165)	1/98	0.093611586019575	0.106314619613046	0	0	10.7883884970157	25.5533890867207	TNF
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	0.093611586019575	0.106314619613046	0	0	10.7883884970157	25.5533890867207	TNF
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	2/525	0.0957915245584068	0.108563727832861	0	0	4.13363076269386	9.69576605941528	GPER1;TNF
Hemopoiesis (GO:0030097)	1/101	0.0963415280618174	0.108960065001307	0	0	10.4631578947368	24.4822808617841	IL10
Regulation Of Protein Secretion (GO:0050708)	1/102	0.0972497716409989	0.109531833897937	0	0	10.3590411672746	24.1414620651458	TNF
Regulation Of RNA Splicing (GO:0043484)	1/102	0.0972497716409989	0.109531833897937	0	0	10.3590411672746	24.1414620651458	HSPA1A
Positive Regulation Of Inflammatory Response (GO:0050729)	1/104	0.0990636578243203	0.111344276562872	0	0	10.1568727644354	23.4826149464007	TNF
Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.0999693020078419	0.111670021134016	0	0	10.0587044534413	23.1641112236775	TNF
Lysosomal Transport (GO:0007041)	1/105	0.0999693020078419	0.111670021134016	0	0	10.0587044534413	23.1641112236775	HSPA1A
Negative Regulation Of MAPK Cascade (GO:0043409)	1/105	0.0999693020078419	0.111670021134016	0	0	10.0587044534413	23.1641112236775	GPER1
Regulation Of Cellular Response To Stress (GO:0080135)	1/107	0.101777996490172	0.113457438710356	0	0	9.86792452830189	22.5478260801039	DNAJB1
Positive Regulation Of Metabolic Process (GO:0009893)	1/108	0.102681048336428	0.113996918969422	0	0	9.77520905066404	22.2496242234017	TNF
Response To Tumor Necrosis Factor (GO:0034612)	1/108	0.102681048336428	0.113996918969422	0	0	9.77520905066404	22.2496242234017	GPER1
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	0.104484565156629	0.115762939806938	0	0	9.594881699662	21.6721120487738	GPER1
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	1/111	0.105385031694224	0.116286931524661	0	0	9.50717703349282	21.3924286307087	HSPA1A
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/111	0.105385031694224	0.116286931524661	0	0	9.50717703349282	21.3924286307087	HSPA1A
Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	0.106284638015436	0.11704219247044	0	0	9.42105263157895	21.1185567885448	RRAD
Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	0.107183384917932	0.117793457364353	0	0	9.33646616541353	20.8503272666542	TNF
Regulation Of MAP Kinase Activity (GO:0043405)	1/114	0.108081273165397	0.118540751213661	0	0	9.25337680484397	20.5875771592915	TNF
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	0.110769793727799	0.121001541742817	0	0	9.01270417422868	19.830663463908	TNF
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.110769793727799	0.121001541742817	0	0	9.01270417422868	19.830663463908	IL10
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	1/119	0.112557861721678	0.122708370293773	0	0	8.85905441570027	19.3507250391397	TNF
Regulation Of Protein Catabolic Process (GO:0042176)	1/122	0.115233560636148	0.125374113972129	0	0	8.63810352327099	18.6651644082731	TNF
Modulation Of Chemical Synaptic Transmission (GO:0050804)	1/123	0.116123755882744	0.126090465469487	0	0	8.56686798964625	18.4453131497958	TNF
Protein Dephosphorylation (GO:0006470)	1/124	0.117013100212596	0.126550947347221	0	0	8.49679075738126	18.2296044222172	PTPRB
Positive Regulation Of Defense Response (GO:0031349)	1/124	0.117013100212596	0.126550947347221	0	0	8.49679075738126	18.2296044222172	TNF
Positive Regulation Of Cellular Process (GO:0048522)	2/594	0.117793858535193	0.12700686604697	0	0	3.63888888888889	7.78292521771483	GPER1;TNF
Regulation Of Mitotic Cell Cycle (GO:0007346)	1/125	0.117901594400221	0.12700686604697	0	0	8.42784380305603	18.0179289692399	IL10
Regulation Of DNA-templated Transcription (GO:0006355)	4/1922	0.119186661749673	0.128137438719016	0	0	2.35427528675704	5.00769521779344	IL10;NR4A1;IRF1;TNF
Regulation Of Response To External Stimulus (GO:0032101)	1/127	0.119676035412002	0.128157014299467	0	0	8.29323308270677	17.6062592611931	IRF1
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	1/127	0.119676035412002	0.128157014299467	0	0	8.29323308270677	17.6062592611931	IL10
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/130	0.122331340101836	0.130486762775292	0	0	8.09914320685434	17.0164781654488	TNF
Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.122331340101836	0.130486762775292	0	0	8.09914320685434	17.0164781654488	GPER1
Protein Localization To Plasma Membrane (GO:0072659)	1/137	0.12849749305348	0.136795765599008	0	0	7.67956656346749	15.7572870452961	TNF
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.130251677909176	0.1383924077785	0	0	7.5675057208238	15.4247463856095	GPER1
Protein Localization To Cell Periphery (GO:1990778)	1/142	0.132876667145655	0.140906251320148	0	0	7.4053751399776	14.9465196552204	TNF
Regulation Of Cell Adhesion (GO:0030155)	1/144	0.134622476766468	0.142479819768402	0	0	7.30106735369893	14.6406908144213	TNF
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	0.136364946906439	0.144043749741947	0	0	7.19963702359347	14.344704787789	TNF
Protein Glycosylation (GO:0006486)	1/147	0.137234931573511	0.144401939605396	0	0	7.14996395097332	14.2002645028885	GALNT9
Dephosphorylation (GO:0016311)	1/147	0.137234931573511	0.144401939605396	0	0	7.14996395097332	14.2002645028885	PTPRB
Defense Response To Symbiont (GO:0140546)	1/148	0.138104083608942	0.145035948809391	0	0	7.10096670247046	14.0581221352864	IRF1
Regulation Of Cellular Component Organization (GO:0051128)	1/153	0.142437381264274	0.149298526797235	0	0	6.86565096952909	13.380143154068	TNF
Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	0.144164898501854	0.150529183848385	0	0	6.7758031442242	13.1233586314262	TNF
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.144164898501854	0.150529183848385	0	0	6.7758031442242	13.1233586314262	NR4A1
Response To Lipopolysaccharide (GO:0032496)	1/159	0.147610019977722	0.153831131930807	0	0	6.60293137908061	12.6326060485841	IL10
Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	0.150185210808816	0.156215592122363	0	0	6.47891467799935	12.2832836839006	IL10
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	0.151041964046623	0.156806924506418	0	0	6.43859649122807	12.1702194624229	GPER1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.160412253740711	0.166217649590375	0	0	6.02585944630362	11.0273721480179	TNF
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	1/175	0.161259208804384	0.166777584771074	0	0	5.99092558983666	10.931894837124	TNF
Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	0.168845365743113	0.174291990444504	0	0	5.69370146678171	10.1277966232034	PTPRB
Protein Localization To Membrane (GO:0072657)	1/192	0.175533852908093	0.180853060571975	0	0	5.45301736015431	9.48783229076986	TNF
Regulation Of Cell Differentiation (GO:0045595)	1/193	0.176366309481075	0.181367244532523	0	0	5.42434210526316	9.41227580192371	TNF
Regulation Of Programmed Cell Death (GO:0043067)	1/195	0.178028827720883	0.182731476000302	0	0	5.36787845903418	9.26393718708641	TNF
Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	0.178858890862964	0.183237733765447	0	0	5.34008097165992	9.19112363627508	TNF
Positive Regulation Of Cell Motility (GO:2000147)	1/221	0.199353523862425	0.203850219889397	0	0	4.72727272727273	7.62355704405173	GPER1
Apoptotic Process (GO:0006915)	1/228	0.205004355383459	0.209235214500191	0	0	4.57987479712497	7.25783775667	IRF1
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	1/231	0.207414523583631	0.211298690691939	0	0	4.51945080091533	7.10925862348963	GPER1
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	1/232	0.208216369274901	0.211719074552423	0	0	4.49965823650034	7.0607624761468	TNF
Positive Regulation Of Developmental Process (GO:0051094)	1/233	0.209017444281756	0.212137107629245	0	0	4.48003629764065	7.01276910942811	TNF
Regulation Of Autophagy (GO:0010506)	1/241	0.215398383338563	0.218206183493815	0	0	4.32894736842105	6.64608579572006	IL10
Cytokine-Mediated Signaling Pathway (GO:0019221)	1/257	0.228013851918853	0.230556757330587	0	0	4.05509868421053	5.99485067044761	TNF
Positive Regulation Of Signal Transduction (GO:0009967)	1/266	0.235025122191798	0.237205318130498	0	0	3.91559086395233	5.67002173483399	GPER1
Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.239665649001301	0.241440950105014	0	0	3.8277335404933	5.4679573857901	GPER1
Regulation Of Intracellular Signal Transduction (GO:1902531)	1/297	0.258714886402526	0.260149534571116	0	0	3.5	4.73210026917536	TNF
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.2817066221854	0.282746130016343	0	0	3.16320618058909	4.00743141998222	HSPA1A
