logFC	AveExpr	t	P.Value	adj.P.Val	B	mutated_AVG	unmutated_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	CpG_island
-0.267060541992516	0.451319732622024	-6.18687476499429	2.76612142901899e-09	9.55152427147443e-09	10.387853531218	0.567363896702105	0.300303354709589	-0.267060541992516	X	153770418	F	I	IKBKG	TSS200	opensea	TSS200-opensea		TRUE	TRUE				cg26279840
-0.274896964572603	0.220726413727381	-6.18236959454484	2.83471524463125e-09	9.78162610293736e-09	10.3639675813331	0.34017569	0.0652787254273973	-0.274896964572603	19	57049777	F	I	ZFP28	TSS1500	island	TSS1500-island	chr19:57049675-57050646	TRUE	NA				cg25963041
-0.267526104313035	0.574690122836309	-6.17883664676226	2.88967011596542e-09	9.9506546693024e-09	10.3452449546345	0.690936584829474	0.423410480516438	-0.267526104313035	1	243651920	R	II	SDCCAG8	Body	shore	Body-shore	chr1:243652413-243652763	NA	NA				cg22950111
-0.277218852550671	0.350932793231548	-6.171921064826	3.0002807038115e-09	1.03102429684244e-08	10.3086184291941	0.471390985113684	0.194172132563014	-0.277218852550671	1	203002234	R	II		IGR	opensea	IGR-opensea		NA	NA				cg13429555
-0.283353602499279	0.408849993783929	-6.16621004689713	3.09474414630669e-09	1.06275554474818e-08	10.2783936783613	0.531973880584211	0.248620278084932	-0.283353602499279	5	10485607	R	I		IGR	opensea	IGR-opensea		TRUE	TRUE				cg18430895
-0.274125872308608	0.707996977605952	-6.16584065599304	3.10095344024716e-09	1.06415698018091e-08	10.2764394190721	0.827111195930526	0.552985323621918	-0.274125872308609	14	105918689	F	II	MTA1	Body	shelf	Body-shelf	chr14:105915521-105915931	NA	NA				cg05834191
-0.273270148568969	0.271268922663095	-6.15224386806772	3.33820237297193e-09	1.14400355482246e-08	10.2045640949642	0.390011308648421	0.116741160079452	-0.273270148568969	2	45168924	R	I	SIX3	TSS200	shore	TSS200-shore	chr2:45169505-45171884	TRUE	NA				cg22437074
-0.264429657726792	0.513553395648214	-6.15040273957417	3.37166533706921e-09	1.15467990995521e-08	10.1948402663534	0.628454377874737	0.364024720147945	-0.264429657726792	5	176078832	R	II	TSPAN17	Body	opensea	Body-opensea		NA	NA				cg02642949
-0.27289454194871	0.499999679708929	-6.1415941962905	3.53636519489408e-09	1.209427221236e-08	10.1483472736407	0.618578855674737	0.345684313726027	-0.272894541948709	11	76574308	F	II	ACER3	Body	shelf	Body-shelf	chr11:76571963-76572291	NA	NA		rs7927658		cg23595413
-0.260913267052372	0.612094060844048	-6.08960151032923	4.68173137905511e-09	1.59116754071657e-08	9.87489777503729	0.725467087598947	0.464553820546575	-0.260913267052372	17	79453653	F	II		IGR	shore	IGR-shore	chr17:79454734-79455823	NA	NA				cg19478079
-0.26185007544597	0.499652093367857	-6.08884866657067	4.7007343702993e-09	1.59563284803099e-08	9.87095058924889	0.613432185674737	0.351582110228767	-0.26185007544597	7	751331	R	II	PRKAR1B	5'UTR	shore	5'UTR-shore	chr7:751712-752150	TRUE	NA				cg23605961
-0.259351340847166	0.499291524708929	-6.08147198108213	4.89097576842868e-09	1.65571285322569e-08	9.83229301917576	0.611985857338947	0.352634516491781	-0.259351340847167	8	107672853	R	II	OXR1	Body	shelf	Body-shelf	chr8:107669777-107670591	NA	NA				cg08924256
-0.262191012567527	0.600768709013095	-6.06482116352966	5.34853736001053e-09	1.80693829730086e-08	9.74515885369147	0.714696946616842	0.452505934049315	-0.262191012567527	5	371026	F	II	AHRR	Body	shore	Body-shore	chr5:370185-370422	NA	TRUE				cg14744022
-0.262776721904268	0.591112567493452	-6.06143212990044	5.44667453563406e-09	1.83885028211818e-08	9.72744512578661	0.705295309749474	0.442518587845205	-0.262776721904268	16	88534585	F	I	ZFPM1	Body	shelf	Body-shelf	chr16:88536936-88537375	TRUE	NA		rs71394100		cg07933078
-0.263884273110887	0.517346574542857	-6.04947982447546	5.80705860319908e-09	1.95787545623704e-08	9.66503033497765	0.632010574168421	0.368126301057534	-0.263884273110887	2	242953754	R	II		IGR	shore	IGR-shore	chr2:242948740-242952837	NA	NA				cg08826919
-0.268565737046691	0.692643816321429	-6.04314390171849	6.00746196179579e-09	2.02407748038942e-08	9.63198045017017	0.809342023490526	0.540776286443836	-0.268565737046691	16	85684468	R	I	KIAA0182	Body	island	Body-island	chr16:85684107-85684491	NA	NA				cg03004860
-0.26117297519465	0.431934735150595	-6.04246289846406	6.02940069852345e-09	2.03010124529409e-08	9.62842964858637	0.545420611276842	0.284247636082192	-0.26117297519465	4	11427700	F	II	HS3ST1	5'UTR	shore	5'UTR-shore	chr4:11429414-11429633	NA	NA				cg14047130
-0.277577925389993	0.622405537716667	-6.03992543500506	6.1118386560281e-09	2.05647330283583e-08	9.61520168241695	0.743019755296842	0.465441829906849	-0.277577925389993	6	10099656	R	I		IGR	opensea	IGR-opensea		NA	NA				cg09285851
-0.265768572346633	0.4488980299375	-6.03936097663373	6.13032645418206e-09	2.06130681041764e-08	9.61225967159019	0.564380802445263	0.29861223009863	-0.265768572346633	10	134149366	F	I	LRRC27	Body	shelf	Body-shelf	chr10:134145177-134146025	NA	NA				cg21350697
-0.25659252249204	0.381569224685119	-6.01306136781875	7.05517449371289e-09	2.35643770665093e-08	9.47540518022132	0.493064785053684	0.236472262561644	-0.25659252249204	10	32216101	R	II	ARHGAP12	5'UTR	shore	5'UTR-shore	chr10:32216901-32217102	NA	NA				cg09642378
-0.256893124184989	0.611864106383929	-6.01129023392383	7.12214626728068e-09	2.37563251076741e-08	9.4662043985159	0.723490285345263	0.466597161160274	-0.256893124184989	1	230415343	R	II	GALNT2	3'UTR	island	3'UTR-island	chr1:230415342-230415689	NA	NA				cg00589617
-0.260942933606979	0.688482751797619	-6.00293050580777	7.44674511697096e-09	2.48059464256194e-08	9.42280348191216	0.801868669376842	0.540925735769863	-0.260942933606979	4	87932378	F	II	AFF1	Body	shelf	Body-shelf	chr4:87927928-87928667	NA	NA				cg17875845
-0.255327199381312	0.766191485684524	-5.97329528476308	8.71834448431821e-09	2.89261595365568e-08	9.26930233327372	0.877137233034737	0.621810033653425	-0.255327199381312	17	1069335	F	I	ABR	Body	opensea	Body-opensea		NA	NA		rs12949707		cg12159837
-0.273573432596222	0.358587822569048	-5.96001979391071	9.35470048752175e-09	3.09144100711228e-08	9.20071953580176	0.477461992685263	0.203888560089041	-0.273573432596222	12	122019076	R	II	KDM2B	TSS200	shore	TSS200-shore	chr12:122016170-122017693	NA	NA	low-CpG:120503262-120503513			cg15234492
-0.266306938456338	0.444155698735119	-5.95982328158508	9.36445349042882e-09	3.09262004307425e-08	9.19970516799556	0.559872404135789	0.293565465679452	-0.266306938456337	3	11623873	R	II	VGLL4	Body	opensea	Body-opensea		TRUE	TRUE				cg18096987
-0.260309147109632	0.504165778602976	-5.94480838830591	1.01398179122967e-08	3.34206259469237e-08	9.12227295349708	0.617276300858947	0.356967153749315	-0.260309147109632	11	33346306	F	II	HIPK3	Body	opensea	Body-opensea		NA	TRUE				cg02543850
-0.268735406559553	0.582392425872024	-5.94010153862099	1.03955588815119e-08	3.41734348504665e-08	9.09802908166598	0.699164358484211	0.430428951924658	-0.268735406559553	5	158768976	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg16223546
-0.262721239495299	0.347760589332738	-5.93519865533488	1.06686587965756e-08	3.50481563619434e-08	9.07279046869529	0.461919223161053	0.199197983665753	-0.262721239495299	1	38100837	F	I	RSPO1	TSS1500	island	TSS1500-island	chr1:38099677-38100864	TRUE	NA				cg10573018
-0.274951705473179	0.319190684855357	-5.92598018616102	1.12012758778171e-08	3.67495927749904e-08	9.02537791120061	0.438663747352632	0.163712041879452	-0.27495170547318	11	59950405	F	II	MS4A6A	5'UTR	opensea	5'UTR-opensea		NA	NA		rs646924		cg03055440
-0.276522448507253	0.517043346772619	-5.92328072948854	1.13621063646785e-08	3.72528077530443e-08	9.01150427682399	0.637198934516842	0.360676486009589	-0.276522448507253	6	118880109	R	II	PLN	Body	opensea	Body-opensea		NA	NA				cg27166718
-0.257999126744124	0.508787894119643	-5.92171345289706	1.14565168933847e-08	3.75377355615489e-08	9.00345151999066	0.620894657526316	0.362895530782192	-0.257999126744124	6	10099623	R	II		IGR	opensea	IGR-opensea		NA	NA				cg16613240
-0.260364771836842	0.3791331304125	-5.92120176884629	1.14875058301993e-08	3.75969417865984e-08	9.00082279722417	0.492267822936842	0.2319030511	-0.260364771836842	1	3585424	R	II	TP73	5'UTR	opensea	5'UTR-opensea		TRUE	NA			rs74386189	cg09248714
-0.259828234342437	0.585401833719048	-5.89396637243435	1.32607518355307e-08	4.33074847665927e-08	8.86114512803684	0.698303387927368	0.438475153584931	-0.259828234342437	4	8386266	F	II	ACOX3	Body	shelf	Body-shelf	chr4:8388395-8388671	NA	NA				cg09133485
-0.258801320298428	0.543469785385714	-5.89285656968354	1.33384178395122e-08	4.3532695298669e-08	8.85546352560974	0.655925120991579	0.397123800693151	-0.258801320298428	15	69849786	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg25175240
-0.265830324459351	0.616173604704762	-5.88604338065156	1.38250564712376e-08	4.50327572353018e-08	8.820600897322	0.73168320997579	0.465852885516438	-0.265830324459351	2	182319707	F	II		IGR	shelf	IGR-shelf	chr2:182321761-182323029	NA	NA				cg14210119
-0.268128497823172	0.421385441293452	-5.88273117735639	1.40678628584529e-08	4.57342745723435e-08	8.80366332584537	0.537893657609474	0.269765159786301	-0.268128497823172	2	11885266	F	I	LPIN1	TSS1500	shore	TSS1500-shore	chr2:11886249-11887207	NA	TRUE				cg02069619
-0.251574853378472	0.309051971760119	-5.87178148502845	1.4900594128279e-08	4.83471581060318e-08	8.74772012975417	0.418367235430526	0.166792382052055	-0.251574853378472	13	51482542	F	II	RNASEH2B	TSS1500	shore	TSS1500-shore	chr13:51483747-51484591	NA	NA				cg10361659
-0.267948180688032	0.482039347530357	-5.85043230471291	1.66650718811364e-08	5.39322714599883e-08	8.63886642878628	0.598469211757895	0.330521031069863	-0.267948180688032	7	872797	F	II	UNC84A	5'UTR	opensea	5'UTR-opensea		NA	NA				cg13975093
-0.257855141367945	0.2718643527875	-5.84517060855184	1.71303880549567e-08	5.54022899578161e-08	8.61208355061986	0.38390855112	0.126053409752055	-0.257855141367945	18	70534767	F	I	NETO1	1stExon	island	1stExon-island	chr18:70533965-70536871	NA	NA				cg18448581
-0.280217515573771	0.480735952229167	-5.84442215718743	1.71976003278499e-08	5.55837114668711e-08	8.60827526352662	0.602497134591579	0.322279619017808	-0.280217515573771	16	81480610	R	I	CMIP	Body	shore	Body-shore	chr16:81478214-81479350	NA	NA				cg05083852
-0.270040141223432	0.518026602974405	-5.833901012458	1.8170142392106e-08	5.86512020403679e-08	8.55477960256875	0.635365473863158	0.365325332639726	-0.270040141223432	7	47797675	F	I		IGR	opensea	IGR-opensea		TRUE	TRUE				cg26203572
-0.249514398257491	0.280365358479167	-5.81965122460361	1.95734767589356e-08	6.30182767512416e-08	8.48243939441971	0.388785305341053	0.139270907083562	-0.249514398257491	11	33913187	F	II	LMO2	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg15356966
-0.26899755766	0.403495435452976	-5.80582000435143	2.10366315462413e-08	6.76419020779464e-08	8.41234981939794	0.52038127896	0.2513837213	-0.26899755766	3	71591429	R	II	FOXP1	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg20382675
-0.251519494476712	0.399623651690476	-5.79721926646579	2.19997981254582e-08	7.06026897479403e-08	8.36882823669236	0.5089148606	0.257395366123288	-0.251519494476712	1	172189728	F	II	DNM3	Body	opensea	Body-opensea		NA	TRUE		rs55656112		cg16696002
-0.246592195704758	0.309243893507738	-5.79496764582785	2.22589830130078e-08	7.1342894272461e-08	8.35744248696523	0.416394073784211	0.169801878079452	-0.246592195704758	21	36258423	F	I	RUNX1	Body	shore	Body-shore	chr21:36258952-36259472	NA	NA				cg01664727
-0.244932610110743	0.772162123083333	-5.78043992121398	2.40044528331609e-08	7.6740578111128e-08	8.28405952851836	0.878591173905263	0.633658563794521	-0.244932610110743	4	6588793	F	I	MAN2B2	Body	opensea	Body-opensea		NA	NA				cg08494133
-0.251631449236164	0.393216569261905	-5.76408097152145	2.61301886025047e-08	8.34297209530801e-08	8.20159116708751	0.50255642518	0.250924975943836	-0.251631449236164	12	48196167	F	II	HDAC7	Body	opensea	Body-opensea		NA	TRUE				cg20995304
-0.267977535136294	0.386084641922619	-5.75983850137533	2.67108315713465e-08	8.52292009296313e-08	8.18023263576931	0.502527261356842	0.234549726220548	-0.267977535136294	8	145025059	R	I	PLEC1	Body	island	Body-island	chr8:145024449-145025179	NA	NA				cg15628518
-0.28342902339057	0.50474330527619	-5.74165479957503	2.93455520767871e-08	9.35167370197167e-08	8.08882086120534	0.627899964249474	0.344470940858904	-0.28342902339057	1	2006656	R	I	PRKCZ	Body	shore	Body-shore	chr1:2005179-2005565	NA	NA				cg14171824
-0.262359353442596	0.373562505254762	-5.73805905917893	2.989582024499e-08	9.52096186146177e-08	8.07077024638443	0.487563890976842	0.225204537534247	-0.262359353442596	3	52934426	F	II		IGR	shelf	IGR-shelf	chr3:52931279-52931840	NA	NA			rs77153926	cg21832546
-0.245611838546388	0.294521207028571	-5.73680794651768	3.00896347888543e-08	9.57658650186322e-08	8.06449164817144	0.401245398777895	0.155633560231507	-0.245611838546388	4	40628704	R	I	RBM47	5'UTR	shelf	5'UTR-shelf	chr4:40631740-40632587	NA	TRUE				cg10459087
-0.270158721407859	0.456484229939881	-5.7330465309169	3.06797483382747e-08	9.75818967502375e-08	8.04562149628681	0.573874626742105	0.303715905334247	-0.270158721407859	1	247580074	R	II	NLRP3	TSS1500	opensea	TSS1500-opensea		NA	NA				cg03466998
-0.247798916266143	0.42295490413869	-5.73194194377531	3.08551787862738e-08	9.80774913740426e-08	8.04008180032074	0.530629433230526	0.282830516964384	-0.247798916266143	20	44007107	F	II	SYS1-DBNDD2	Body	opensea	Body-opensea		NA	NA				cg04109382
-0.257859994689676	0.542885085481548	-5.71899681539794	3.29855512025504e-08	1.04583231460211e-07	7.97521941772251	0.654931392697895	0.397071398008219	-0.257859994689676	17	1401405	R	I	INPP5K	Body	opensea	Body-opensea		NA	TRUE				cg08753172
-0.250642058850108	0.406397104908929	-5.71445465216411	3.37665616558477e-08	1.06923881114147e-07	7.95248670965055	0.515307047147368	0.26466498829726	-0.250642058850108	21	19617138	R	I	CHODL	TSS200	island	TSS200-island	chr21:19617098-19617874	NA	NA				cg18349138
-0.250583085650858	0.338342027656548	-5.70454658904892	3.55333820766603e-08	1.12376287402468e-07	7.90294572546193	0.447226344635789	0.196643258984932	-0.250583085650858	12	6473311	F	II	SCNN1A	Body	island	Body-island	chr12:6472660-6473322	NA	NA				cg06029700
-0.254519135763879	0.467714546710119	-5.69935131524655	3.64955533508073e-08	1.15273383925481e-07	7.87699483540654	0.578309171178947	0.323790035415069	-0.254519135763879	5	39203755	F	II	FYB	5'UTR	opensea	5'UTR-opensea		NA	NA				cg07669182
-0.254462252980851	0.396367557627381	-5.69713206819027	3.6914269981761e-08	1.16522316861619e-07	7.86591490498658	0.506937465172632	0.252475212191781	-0.254462252980851	13	113425621	R	II	ATP11A	Body	shore	Body-shore	chr13:113424898-113425105	NA	TRUE				cg21513610
-0.273113601447599	0.366796838494643	-5.68274988855478	3.97437500546794e-08	1.25137752061333e-07	7.79418841860493	0.485471201028421	0.212357599580822	-0.273113601447599	X	40004432	F	II	BCOR	5'UTR	island	5'UTR-island	chrX:40004305-40004536	TRUE	NA				cg23851088
-0.249217243027671	0.241649107600595	-5.66043337068112	4.45579966874359e-08	1.39943456932902e-07	7.68316258945527	0.34993993344	0.100722690412329	-0.249217243027671	12	24103374	R	I	SOX5	5'UTR	opensea	5'UTR-opensea		NA	NA				cg27523779
-0.276106186541759	0.478615759161309	-5.65230881675906	4.64482817793667e-08	1.45697245230134e-07	7.64282441066878	0.598590471170526	0.322484284628767	-0.276106186541759	X	38666254	F	II		IGR	shore	IGR-shore	chrX:38662906-38664764	NA	NA				cg03810479
-0.255403508653655	0.419574298035119	-5.65144863613422	4.66529360357138e-08	1.46247448387818e-07	7.63855620139975	0.530553203581053	0.275149694927397	-0.255403508653655	7	2111060	F	II	MAD1L1	Body	shelf	Body-shelf	chr7:2107080-2107381	NA	NA				cg25323444
-0.254258362510339	0.382674652607143	-5.64070373093309	4.92846908818153e-08	1.54400660657316e-07	7.58528146148715	0.493155964888421	0.238897602378082	-0.254258362510339	8	145025064	R	I	PLEC1	Body	island	Body-island	chr8:145024449-145025179	NA	NA				cg19893585
-0.250624613801427	0.551704442495833	-5.63592880785229	5.05001836523235e-08	1.58010587147445e-07	7.56163134487975	0.660606804445263	0.409982190643836	-0.250624613801428	2	157184978	F	II	NR4A2	Body	shore	Body-shore	chr2:157185557-157186355	NA	NA				cg17654050
-0.25743458358597	0.491323615251786	-5.62461186026961	5.34989658996972e-08	1.67184268436554e-07	7.50563926324716	0.603185071214737	0.345750487628767	-0.25743458358597	3	177391387	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg01178099
-0.260312382378197	0.593112875533333	-5.61374703373849	5.65410112737746e-08	1.76250035142689e-07	7.45196437814727	0.706224803590526	0.445912421212329	-0.260312382378198	1	1078147	F	II		IGR	opensea	IGR-opensea		TRUE	NA				cg15207968
-0.268558659182451	0.436122513785119	-5.58558068340683	6.52343773206233e-08	2.0284321306164e-07	7.31318279411186	0.552817645453684	0.284258986271233	-0.268558659182451	19	23653837	R	I		IGR	island	IGR-island	chr19:23653691-23654244	NA	NA				cg25440035
-0.25377518305031	0.331737861754167	-5.57995666179146	6.71200515776815e-08	2.08447365148079e-07	7.28553562734222	0.442009221055789	0.188234038005479	-0.25377518305031	2	145210222	R	I	ZEB2	Body	opensea	Body-opensea		NA	TRUE				cg12336777
-0.270320602325292	0.445414185482738	-5.5699332132917	7.06134124384415e-08	2.19024232129161e-07	7.23631387101733	0.562874923397895	0.292554321072603	-0.270320602325292	22	35694370	F	II	TOM1	TSS1500	shore	TSS1500-shore	chr22:35695643-35696110	NA	NA				cg27436324
-0.245815997068162	0.299943663826786	-5.56804862813661	7.12897386567413e-08	2.20984930740054e-07	7.22706684259688	0.406756567314737	0.160940570246575	-0.245815997068162	2	223724754	R	II	ACSL3	TSS1500	shore	TSS1500-shore	chr2:223725558-223726423	TRUE	NA				cg23325384
-0.245403219884773	0.294759606676786	-5.55118286144811	7.7630338735504e-08	2.40192879750941e-07	7.14441842792114	0.401393148650526	0.155989928765753	-0.245403219884773	11	73711382	R	II	UCP3	3'UTR	opensea	3'UTR-opensea		NA	NA				cg14136260
-0.256574430856943	0.559978023338691	-5.54465605044826	8.0228806364384e-08	2.47772718852329e-07	7.11248603212441	0.671465722461053	0.41489129160411	-0.256574430856943	16	88534501	F	I	ZFPM1	Body	shelf	Body-shelf	chr16:88536936-88537375	NA	NA				cg01242145
-0.258349778950815	0.4189636859375	-5.52738785093639	8.75192755974831e-08	2.69621921125949e-07	7.02813992768132	0.531222816076842	0.272873037126027	-0.258349778950815	6	15401067	F	I	JARID2	Body	opensea	Body-opensea		NA	TRUE				cg22570970
-0.245788765961629	0.516805105089881	-5.50703833658147	9.6941535632231e-08	2.98098203051141e-07	6.92900175764773	0.623606176013684	0.377817410052055	-0.245788765961629	3	188664887	R	II		IGR	shore	IGR-shore	chr3:188665275-188665552	NA	NA	low-CpG:190147482-190147727			cg03176993
-0.243456483941053	0.487327003385714	-5.50634844725306	9.72777043135087e-08	2.98948077177347e-07	6.92564568603654	0.593114642241053	0.3496581583	-0.243456483941053	4	26819811	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg03183631
-0.245014034638962	0.619577729307143	-5.47475158285212	1.13953051837627e-07	3.47842038576396e-07	6.77228395016387	0.726042161025263	0.481028126386301	-0.245014034638962	14	23083160	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg10066186
-0.250396509942379	0.549165955290476	-5.4650221547236	1.19626518159144e-07	3.64937517264016e-07	6.72519685924169	0.657969200682105	0.407572690739726	-0.250396509942379	17	79453611	R	II		IGR	shore	IGR-shore	chr17:79454734-79455823	NA	NA				cg25003697
-0.277391568749863	0.451961344597024	-5.45473154078072	1.25926442112717e-07	3.83688123439115e-07	6.67546400398292	0.57249458578	0.295103017030137	-0.277391568749863	8	128773042	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg14752089
-0.235003197515097	0.341021325738095	-5.44773253157663	1.30394611913158e-07	3.96818660721722e-07	6.6416802114037	0.443135810372632	0.208132612857534	-0.235003197515097	7	5527927	F	I	FBXL18	Body	island	Body-island	chr7:5527926-5528180	NA	NA			rs7800380	cg05711036
-0.244098654212069	0.405827823918452	-5.42946972964117	1.42792926823755e-07	4.3296824385614e-07	6.55368439462001	0.511894501046316	0.267795846834247	-0.244098654212069	19	45721000	F	I	EXOC3L2	Body	island	Body-island	chr19:45720768-45721077	NA	TRUE				cg25556122
-0.234313325700087	0.3460060374125	-5.42183053593655	1.48312921295517e-07	4.48888986971905e-07	6.51694410600171	0.447820756317895	0.213507430617808	-0.234313325700087	1	235105751	F	I		IGR	opensea	IGR-opensea		NA	TRUE				cg18792146
-0.247735112056107	0.494195512511309	-5.4122567458423	1.55524702426294e-07	4.704316467825e-07	6.47095595972034	0.601842317154737	0.35410720509863	-0.247735112056107	17	2308689	F	II		IGR	shelf	IGR-shelf	chr17:2302892-2305402	TRUE	NA			rs59759265	cg04654299
-0.244115293524427	0.41300624561369	-5.40156314968734	1.63983734627806e-07	4.95718665743066e-07	6.41966314755859	0.519080152918947	0.274964859394521	-0.244115293524427	10	65472123	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg25491558
-0.240100932204167	0.55678007841369	-5.39285131457602	1.71204581667692e-07	5.15987286521074e-07	6.37793412515721	0.661109650145263	0.421008717941096	-0.240100932204167	1	3615561	R	I	TP73	Body	opensea	Body-opensea		NA	NA				cg23234149
-0.244534798353785	0.297785522816071	-5.3917353269331	1.72151639007306e-07	5.18529033154536e-07	6.37259240218421	0.404041714957895	0.15950691660411	-0.244534798353785	1	111743202	F	II	DENND2D	1stExon	shelf	1stExon-shelf	chr1:111746337-111747303	NA	NA	low-CpG:111544264-111544835			cg20317872
-0.235715451406734	0.453746833900595	-5.37470913238302	1.87248562135285e-07	5.62984251759727e-07	6.29120216028289	0.556170809809474	0.32045535840274	-0.235715451406734	22	50747040	F	II	PLXNB2	TSS1500	shore	TSS1500-shore	chr22:50745415-50746125	TRUE	NA		rs78955443		cg17939585
-0.237430540415545	0.590047836829762	-5.36996182387852	1.91682654783104e-07	5.75278075579544e-07	6.26854425555195	0.693217059748421	0.455786519332877	-0.237430540415544	10	73417893	F	I	CDH23	Body	opensea	Body-opensea		NA	TRUE				cg09598552
-0.24122640656075	0.436194950011905	-5.36873434196098	1.92845669642875e-07	5.78421324663692e-07	6.26268827346974	0.541013567148421	0.299787160587671	-0.24122640656075	11	111169473	R	I	C11orf93	TSS1500	island	TSS1500-island	chr11:111169304-111170428	TRUE	NA				cg21645554
-0.239925495991824	0.49682541763869	-5.36402807689337	1.97368713548834e-07	5.91632834378998e-07	6.2402456055564	0.601078758158947	0.361153262167123	-0.239925495991824	X	21968128	F	II	SMS	Body	opensea	Body-opensea		NA	NA				cg24980481
-0.24218246648783	0.31382810051131	-5.35390126864446	2.07453952556425e-07	6.21491769192406e-07	6.19200600620649	0.419062148449474	0.176879681961644	-0.24218246648783	13	114884918	F	I	RASA3	Body	opensea	Body-opensea		TRUE	NA				cg16820615
-0.231923364361788	0.542715022363095	-5.33647381584872	2.25995291706743e-07	6.7582324074983e-07	6.10915554868593	0.643491246163158	0.41156788180137	-0.231923364361788	5	139139105	F	I		IGR	island	IGR-island	chr5:139138875-139139242	NA	NA				cg03534031
-0.237008999316698	0.279067254279167	-5.33393584074012	2.2882650346545e-07	6.83880763495068e-07	6.097107521716	0.382053307553684	0.145044308236986	-0.237008999316698	6	33084789	R	I	HLA-DPB2	Body	island	Body-island	chr6:33084740-33084995	NA	NA			rs61737198	cg23075555
-0.236826712504831	0.650086301601191	-5.33374842873422	2.29036931080486e-07	6.84100749941715e-07	6.0962180349271	0.752993146915789	0.516166434410959	-0.236826712504831	15	51390542	R	II	TNFAIP8L3	Body	shelf	Body-shelf	chr15:51385861-51387203	TRUE	NA				cg02233197
-0.254195538225681	0.456596269394643	-5.32890418655093	2.34541847028588e-07	7.00124916503247e-07	6.07323495748977	0.567050283028421	0.31285474480274	-0.254195538225681	10	7517807	F	II		IGR	opensea	IGR-opensea		NA	NA				cg06691250
-0.246656823974088	0.337582597092262	-5.31526765578045	2.50738053812371e-07	7.4757917057952e-07	6.0086251501	0.444760859890526	0.198104035916438	-0.246656823974088	5	79438093	R	II	SERINC5	Body	opensea	Body-opensea		NA	TRUE				cg07172701
-0.239255385053237	0.500936068015476	-5.30950034289009	2.57910532824862e-07	7.6850575931127e-07	5.98133855250453	0.604898229377895	0.365642844324658	-0.239255385053237	12	124492549	R	II	ZNF664	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg25459280
-0.243555489869459	0.606729078294643	-5.30471153645789	2.64017322929865e-07	7.8576584205317e-07	5.95869910400144	0.712559737583158	0.469004247713699	-0.243555489869459	20	60869595	F	II	OSBPL2	3'UTR	opensea	3'UTR-opensea		NA	NA				cg03699749
-0.251228401289978	0.523352375821429	-5.27905763712985	2.99202437075883e-07	8.87314463451609e-07	5.83769053812137	0.632517097810526	0.381288696520548	-0.251228401289978	X	117628671	R	II	DOCK11	TSS1500	shore	TSS1500-shore	chrX:117629130-117629377	NA	NA				cg05071823
-0.239744954212891	0.501861855347619	-5.27883584406814	2.9952566026855e-07	8.87746473824984e-07	5.83664635090555	0.606036746166316	0.366291791953425	-0.239744954212891	8	141934252	F	II	PTK2	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg14774290
-0.240328647575054	0.445168974191667	-5.27193367219147	3.09755660099412e-07	9.17522689867925e-07	5.80416856461822	0.549597493673684	0.30926884609863	-0.240328647575054	22	24105087	R	II	C22orf15	TSS200	opensea	TSS200-opensea		TRUE	NA				cg07048516
-0.227166903815126	0.602191783501786	-5.23530333910275	3.699921663203e-07	1.09271165481482e-06	5.632365036184	0.700901211945263	0.473734308130137	-0.227166903815126	X	40003547	F	II	BCOR	5'UTR	shore	5'UTR-shore	chrX:40004305-40004536	NA	NA				cg12045126
-0.230376282164138	0.510015375282738	-5.23418559263637	3.71998573536376e-07	1.09798870583346e-06	5.6271373898594	0.610119355032632	0.379743072868493	-0.230376282164138	12	125039177	F	II		IGR	island	IGR-island	chr12:125039119-125039344	NA	NA				cg00513984
-0.226624526788277	0.45422508351369	-5.22857987692734	3.82221574370253e-07	1.12683247161042e-06	5.60093297947284	0.552698836225263	0.326074309436986	-0.226624526788277	17	61753497	R	II	MAP3K3	Body	opensea	Body-opensea		TRUE	TRUE			rs77657195	cg19982668
-0.225261402412646	0.637814414883929	-5.22212896935099	3.9432378265688e-07	1.16114188061508e-06	5.57080500743379	0.735695857598947	0.510434455186301	-0.225261402412646	17	5343653	R	I	C1QBP	TSS1500	shore	TSS1500-shore	chr17:5342128-5342631	NA	NA				cg27509381
-0.23075582555827	0.636237195110714	-5.21302780710896	4.12032878586989e-07	1.21043736365155e-06	5.52834927018395	0.736506095502105	0.505750269943836	-0.23075582555827	7	2759813	F	I		IGR	shore	IGR-shore	chr7:2758004-2758257	NA	NA				cg02229607
