X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000254827	5.86704967004995	-0.839616853232368	0.229760044338257	-3.6543205571299	0.000257863934821667	0.00397035753790104	SLC22A18AS
ENSG00000244476	4.98142505592907	-1.08245957125595	0.296235395332322	-3.65405210961246	0.000258133842646985	0.00397252905621234	ERVFRD-1
ENSG00000197889	13.1469822478103	-0.54645681166331	0.149563628458719	-3.65367447483488	0.000258513980155686	0.00397441069241847	MEIG1
ENSG00000238109	48.0635145396311	-0.564587038683756	0.15457486211056	-3.65251523420368	0.000259684184950736	0.00399041126675296	RNF14P3
ENSG00000260302	10.4601649283328	-1.32375055564468	0.362538762689294	-3.6513352277841	0.000260880451591509	0.00400679617354671	LINC01882
ENSG00000239482	5.16833159353734	-0.949800935623194	0.260155281656981	-3.65090006850418	0.00026132290984082	0.00401013476427956	AC112487.1
ENSG00000266100	2.2827014068564	-1.26698451425477	0.347036747442454	-3.6508655743002	0.000261358012698707	0.00401013476427956	AC007431.2
ENSG00000118508	63.7694126148284	-1.40900545369484	0.386101302803797	-3.64931546063922	0.000262940049331629	0.0040258906885075	RAB32
ENSG00000264824	0.75713015106772	-1.7891178606018	0.490603295725924	-3.64677097807613	0.000265556411573751	0.00405437166258588	MIR5571
ENSG00000254077	0.938183181317853	-2.1051485441459	0.577409372145532	-3.64585101264222	0.000266508357773179	0.00406502690669454	IGLV3-7
ENSG00000174672	51.1602402497802	-0.687389426522151	0.188598581033746	-3.64472215408214	0.000267680829889609	0.00408074262183343	BRSK2
ENSG00000169662	1.14412428256643	-2.07429850265638	0.569589132646603	-3.64174522259251	0.000270796005956381	0.00412211697955824	BCRP6
ENSG00000115507	5.81732712556276	-0.901883301374789	0.247693788966054	-3.64112198832079	0.000271452469564778	0.0041300702736102	OTX1
ENSG00000259219	1.71662056889132	-1.11210413951866	0.305613506622228	-3.63892339644972	0.000273780216664531	0.00415932734287046	AC084855.2
ENSG00000259244	15.7910134767984	-0.59624499263324	0.16390135123735	-3.63782841405499	0.000274946489681672	0.0041749879529249	AC048382.2
ENSG00000242715	1.10090021431745	-2.63673939285501	0.725416609417839	-3.63479324656082	0.000278203654082503	0.00421821329911124	CCDC169
ENSG00000234637	49.5270328234305	-0.964287728887876	0.265523965815404	-3.63164103069424	0.000281624682608673	0.00425334681107906	RPS19P6
ENSG00000166359	98.062858994463	-0.501120356984579	0.138016614212077	-3.63086980393937	0.000282467658796494	0.00426190190034358	WDR88
ENSG00000182885	30.0811913162666	-1.7190283070446	0.473867626616136	-3.6276550886586	0.000286006980180968	0.00430056837272114	ADGRG3
ENSG00000230725	1.30495867538661	-1.76175467970679	0.485759612413986	-3.62680353550132	0.000286951455899576	0.00431056463357915	AL035252.2
ENSG00000267886	6.08165018689833	-1.75114161234108	0.483108080271069	-3.62474088895083	0.000289251305899812	0.00434088193980609	AC074135.1
ENSG00000165655	6.21847690578282	-1.74208320854767	0.48084995680898	-3.62292474789537	0.000291290587107551	0.00436511052386497	ZNF503
ENSG00000233154	15.9380354688572	-0.675567099389336	0.186490845630039	-3.62252150826496	0.000291745194229974	0.00436979864535421	LINC01762
ENSG00000189001	8.5316462769677	-0.828872212046888	0.228895552189742	-3.62118094527149	0.000293261309544629	0.00439037390321184	SBSN
ENSG00000231890	66.8278026556743	-0.538333385196026	0.148689226695954	-3.62052717038359	0.000294003373306617	0.0043972120243457	DARS-AS1
ENSG00000272716	42.0050688339812	-0.551165554212694	0.15236908915397	-3.61730556553855	0.000297685796282143	0.00444797124110376	AL121658.1
ENSG00000074276	34.1972988259715	-0.610429924094129	0.168828639266239	-3.61567756955914	0.000299563049077565	0.00447168570838544	CDHR2
ENSG00000104447	1226.14995705273	-0.877507877243364	0.242876244460906	-3.61298355543624	0.000302693907386859	0.0045075070991304	TRPS1
ENSG00000223802	2.04363239836041	-1.30647438438148	0.361886089013611	-3.61018128091778	0.000305983078200696	0.00454550765568023	CERS1
ENSG00000234068	8.54766789813974	-0.80367727361637	0.222648879435004	-3.60961741939052	0.000306648942655774	0.00454663475582695	PAGE2
ENSG00000146038	2.16273295403996	-1.1635969894899	0.322440101682236	-3.60872293309418	0.000307708026197271	0.00455576364434721	DCDC2
ENSG00000102383	39.6475598533642	-1.27485616960689	0.353335006926987	-3.60806640897126	0.000308487537765562	0.00456511202670353	ZDHHC15
ENSG00000018408	41.7261940041062	-0.550804861939357	0.152711751993155	-3.60682694521143	0.000309964234660291	0.00458424756912263	WWTR1
ENSG00000233108	22.16267501987	-0.588804333532602	0.163252429238459	-3.60671100748246	0.000310102700816534	0.00458424756912263	GLCCI1-DT
ENSG00000233509	6.08228815884198	-0.694638721515828	0.192601714274572	-3.60660715888309	0.0003102267779137	0.00458424756912263	ZNF197-AS1
ENSG00000262759	1.78831739925285	-1.32014907053576	0.366072220683402	-3.60625307233431	0.00031065018592124	0.00458830473455785	MRPS21P9
ENSG00000196668	309.694529413198	-0.880380429733975	0.244214517048432	-3.60494716028441	0.000312216445534837	0.00460702342441903	LINC00173
ENSG00000110841	6.93530732190652	-1.41780050243252	0.393359835452807	-3.60433469472156	0.000312953556705237	0.00461348320680963	PPFIBP1
ENSG00000168062	14.5762436830379	-1.01157841936264	0.280928111626354	-3.60084440644405	0.000317185361660297	0.00466471315514249	BATF2
ENSG00000164188	3.5702924544943	-1.20478910063868	0.335074628867803	-3.59558437685834	0.000323664198191272	0.00474866678212564	RANBP3L
ENSG00000231466	39.987181557666	-0.589717488014011	0.164068749115211	-3.59433159083759	0.000325225426893785	0.00476703460960577	AL022324.2
ENSG00000186185	6.06235680345287	-1.21769926975939	0.338836763412487	-3.59376372709892	0.000325935420732564	0.00477290230122626	KIF18B
ENSG00000168631	3.86266659625746	-1.05238117960042	0.292903563065074	-3.5929272030283	0.000326983960474696	0.00478558971641506	MUCL3
ENSG00000171757	297.392869718897	-0.551707616943003	0.15356132435964	-3.59275109956011	0.000327205098945042	0.00478558971641506	LRRC34
ENSG00000117215	123.587922040445	-1.58824779797379	0.442541590722632	-3.58892323630038	0.000332046587163054	0.00483940238737643	PLA2G2D
ENSG00000142515	1.79882453225343	-2.0898970899929	0.582513168953292	-3.58772505306309	0.000333575773814597	0.00485469564658667	KLK3
ENSG00000144648	8.50817366758178	-0.656275385867906	0.182946195294043	-3.58725900155015	0.000334172352223735	0.00485469564658667	ACKR2
ENSG00000255568	10.3381825136059	-0.629223155714827	0.17538032166946	-3.5877637224359	0.000333526319123572	0.00485469564658667	BRWD1-AS2
ENSG00000262874	1.35107437286111	-1.53127722074805	0.426976487563745	-3.58632680100316	0.000335368630605776	0.00486252965118676	C19orf84
ENSG00000065485	157.210319917177	-0.73358663017362	0.204709866325985	-3.58354310585811	0.000338964794443833	0.00490857824577262	PDIA5
ENSG00000163975	83.4389247610593	-0.75300256281564	0.210130546943214	-3.58349880000614	0.000339022322311433	0.00490857824577262	MELTF
ENSG00000222019	16.3731199066251	-0.83502390306222	0.233163774669223	-3.5812763120979	0.000341919807860079	0.00494080896013529	URAHP
ENSG00000267366	42.2124442013093	-0.53423937070416	0.149201506229727	-3.58065668507118	0.000342731743690696	0.00494602340789592	AP005131.2
ENSG00000198520	3130.47373498289	-0.769808092034158	0.215135002956434	-3.57825589260363	0.000345894715333579	0.00497768655469541	ARMH1
ENSG00000270813	6.50264563962881	-0.580045808969142	0.162114676295792	-3.57799689838568	0.000346237559303398	0.00498029527089465	NANOGNBP3
ENSG00000160318	62.4739480332167	-0.593539194648426	0.165941925884321	-3.57678863545423	0.000347841203839373	0.0050010285020283	CLDND2
ENSG00000128510	2.21945354906683	-1.52230745224774	0.425701555178072	-3.57599692491365	0.000348895751737139	0.00501157022446355	CPA4
ENSG00000255000	1.41448016975032	-1.36519469936056	0.381809250509885	-3.5755935654713	0.00034943417030744	0.00501356378866395	AC139103.1
ENSG00000272183	8.47718790250098	-0.566951133689493	0.158564461981247	-3.57552459489028	0.000349526312468413	0.00501356378866395	AC005041.3
ENSG00000101004	1056.39350679141	-0.971978006747018	0.27188442735568	-3.57496755588533	0.000350271329510348	0.00502191336379372	NINL
ENSG00000261360	32.9206519317519	-1.05889110303846	0.296231682119385	-3.57453698221148	0.000350848221796263	0.00502550949668671	AC010491.1
ENSG00000222448	44.0996329237379	-0.567075621098157	0.158717685325295	-3.57285717679114	0.000353107370059972	0.00505082815874647	RN7SKP150
ENSG00000169684	7.50389758573533	-0.935567634506879	0.261892013893276	-3.57234121269591	0.000353804010029192	0.00505844555155373	CHRNA5
ENSG00000122970	100.085061128517	-0.552861287968511	0.154979673142644	-3.56731484044139	0.000360658053193892	0.00513737730577713	IFT81
ENSG00000074410	5.62832328343621	-0.848476261568609	0.238000084596332	-3.56502504193516	0.000363821449676524	0.00516466185988691	CA12
ENSG00000234616	884.663033242391	-0.542264068815853	0.152109507624072	-3.56495841243547	0.000363913886769647	0.00516466185988691	JRK
ENSG00000088854	2126.92190944231	-0.574201554207431	0.161132473862401	-3.56353713465461	0.000365890905717899	0.00518317425034662	C20orf194
ENSG00000269978	10.7823492297426	-1.93643728845724	0.543529069737795	-3.56271153885367	0.000367043928233087	0.00519473328181125	AL359881.1
ENSG00000137807	30.6271156976747	-0.9191732871794	0.2581819792217	-3.56017600434502	0.000370606314618771	0.00523785286831763	KIF23
ENSG00000165914	24.960897212371	-0.87598813324207	0.246053203556931	-3.56015739920812	0.000370632573602667	0.00523785286831763	TTC7B
ENSG00000260583	30.4480781572387	-0.562598808230125	0.15803071737243	-3.56005982624411	0.000370770314960878	0.00523785286831763	AP000223.1
ENSG00000253522	11.6364489929123	-1.30193037976604	0.365907569081833	-3.55808540127487	0.00037356786511031	0.0052677170366081	MIR3142HG
ENSG00000152292	16.9810683694415	-0.828194015506102	0.232781059022888	-3.55782390106177	0.000373939859364366	0.00526892549273399	SH2D6
ENSG00000115423	150.001265116649	-0.952361199246569	0.267774012824714	-3.55658560440661	0.000375706091630476	0.00528946192796926	DNAH6
ENSG00000261794	72.828736137884	-0.692891635733475	0.194834027310287	-3.55631737073318	0.000376089710251997	0.00528946192796926	GOLGA8H
ENSG00000189280	5.10172916016773	-1.21063872038608	0.340567701202704	-3.55476669135314	0.000378314625157353	0.0053151997814382	GJB5
ENSG00000163431	2.6027234862034	-1.18679535045584	0.33393039182777	-3.55402017755828	0.000379390104723602	0.00532716811871991	LMOD1
ENSG00000139354	12.5417632087582	-1.23241725510643	0.347101949923178	-3.55059156360026	0.000384366407514815	0.00538549750529281	GAS2L3
ENSG00000205133	38.2781394459737	-1.88966103304162	0.53234598410807	-3.54968589874438	0.000385691041071223	0.00539982558271014	TRIQK
ENSG00000243175	92.7256954074493	-0.690902391616168	0.194661415390853	-3.54925186498275	0.000386327373853187	0.00540560204222628	RPSAP36
ENSG00000250420	1.6702563072819	-2.90053372832182	0.817701085688018	-3.54718096757973	0.000389377027940917	0.00544086440901122	AACSP1
ENSG00000233952	1.45422206028767	-2.64230904852507	0.744981611246909	-3.54681110061564	0.000389924065215547	0.00544603956061135	FTLP15
ENSG00000252692	1.63178707033756	-1.39789724054029	0.394271663184234	-3.54551790319023	0.00039184236865792	0.00547035372005452	AC244035.3
ENSG00000149571	1.7579449067775	-1.46268519728528	0.41266377301317	-3.54449625322114	0.00039336409550596	0.00548254464713055	KIRREL3
ENSG00000229539	30.4190454699099	-0.595895414961021	0.168117825007756	-3.54451061292001	0.000393342668818426	0.00548254464713055	PANK2-AS1
ENSG00000169129	201.200513982732	-0.583355121694466	0.164755400190148	-3.5407344525351	0.000399014949685975	0.00554787362384763	AFAP1L2
ENSG00000253490	69.7338621811723	-1.03509025447325	0.292349612569917	-3.54059047786731	0.000399232723278355	0.00554839887062907	LINC02099
ENSG00000165895	830.719957800959	-0.804120807909768	0.227159202933534	-3.53989975983958	0.000400279036535965	0.00555792851406357	ARHGAP42
ENSG00000271105	19.4237934922423	-0.680177927255992	0.192204374249832	-3.53882647005671	0.000401909961546504	0.00557087924180905	SCML2P2
ENSG00000164136	972.980723398516	-1.35990964153411	0.384317925370756	-3.53850172411861	0.000402404653537579	0.00557488694170601	IL15
ENSG00000226890	1.96807478791004	-1.16383770821817	0.329007357073407	-3.53742152932617	0.000404054231769869	0.00558796753739886	Z97652.1
ENSG00000235961	25.1175791760943	-1.42903441476334	0.40397955946358	-3.5373928736911	0.000404098078019259	0.00558796753739886	PNMA6A
ENSG00000184058	10.7134092224596	-0.583089901932197	0.164878960898449	-3.53647244472465	0.000405508801338202	0.00559424223958341	TBX1
ENSG00000271161	23.822844590168	-0.610416819705277	0.172621400739249	-3.53615957865696	0.000405989371725942	0.00559451435537067	BOLA2P2
ENSG00000176956	1.1015924514716	-2.39978051819673	0.678855336945642	-3.53503962861073	0.000407714008273993	0.00561061799332404	LY6H
ENSG00000183317	1122.03967070245	-0.6470601142607	0.183087045100733	-3.53416657035833	0.000409063194691703	0.00562667245710476	EPHA10
ENSG00000248719	43.8167347592855	-0.722214858658085	0.204464060767174	-3.53223376249228	0.000412064921735583	0.00565786245545627	AC021127.1
ENSG00000182533	1.23328777085843	-1.4914413508842	0.422376124088845	-3.53107400211494	0.000413875938452503	0.00567767058424495	CAV3
ENSG00000128578	16.3536977878783	-0.618573564624909	0.17519509644476	-3.53076985131229	0.000414352112190777	0.00567991688736596	STRIP2
ENSG00000147059	8.905117734468	-0.582070569443501	0.164858231380676	-3.5307340408101	0.000414408210208793	0.00567991688736596	SPIN2A
ENSG00000211684	6.99132745821435	-4.96738531135419	1.40717932844995	-3.53003004729035	0.000415512474536885	0.00568843143980555	IGLJ7
ENSG00000233110	2.9934343719777	-2.0392341143826	0.577949171210169	-3.52839698707872	0.000418084636714429	0.00572013267941513	AC093797.1
ENSG00000179750	18.3757431870758	-0.950143972742566	0.269307483661615	-3.52810088982311	0.000418552596165381	0.00572145622030947	APOBEC3B
ENSG00000268895	140.092676853779	-0.505400749287136	0.143271317128427	-3.52757802061734	0.000419380146385223	0.00573022739908001	A1BG-AS1
ENSG00000102781	488.880061466899	-0.588297122858553	0.166905487601476	-3.5247320583206	0.000423911335286065	0.00578444750340546	KATNAL1
ENSG00000132205	787.770066468179	-0.632870735726901	0.179810067564854	-3.51966240988501	0.000432096398515741	0.00588831630603347	EMILIN2
ENSG00000091128	3.97994463606346	-2.5837566781235	0.734506721918428	-3.51767601442107	0.000435343526656947	0.00592431074442512	LAMB4
ENSG00000110400	132.094363340149	-0.970721214923381	0.275963752937204	-3.5175678131333	0.000435521054105336	0.00592431074442512	NECTIN1
ENSG00000223500	7.49515914119963	-0.746086771130103	0.212105666737896	-3.51752398983314	0.000435592974867378	0.00592431074442512	RNF14P4
ENSG00000235159	16.7102661655814	-0.915379730321768	0.260238876789739	-3.51745958026614	0.000435698700976861	0.00592431074442512	AL121672.2
ENSG00000170439	5.48571259404811	-1.51397777658969	0.430717616314975	-3.51501243330283	0.000439733400274369	0.00596847674313272	METTL7B
ENSG00000224152	19.5554170820092	-0.906093737723352	0.257786286076526	-3.51490279608734	0.000439914976817438	0.00596847674313272	AC009506.1
ENSG00000224163	1.12580008138746	-2.29128098793143	0.652061089917968	-3.51390540450694	0.000441570032211976	0.00598303131557546	AC025594.1
ENSG00000142611	119.821344821931	-2.36551620494458	0.673365316450743	-3.51297601339646	0.000443117478320018	0.00599872475591328	PRDM16
ENSG00000231638	0.958663906977787	-1.9570017008221	0.5570985612706	-3.51284644562477	0.000443333611622566	0.0059990160571842	LUARIS
ENSG00000230918	2.01855050579083	-1.51619405817035	0.431644444119795	-3.5125994990209	0.000443745818251265	0.00600082800229941	DPP4-DT
ENSG00000145850	7.90461724374815	-1.02632852127392	0.292262387608419	-3.51166816117654	0.000445303640936146	0.0060151116265805	TIMD4
ENSG00000198468	121.711594054891	-0.53889896226695	0.153504923774941	-3.51062981573835	0.00044704646939956	0.00603336577024581	FLVCR1-DT
ENSG00000211897	51672.7491007921	-0.880028104472101	0.250720551514511	-3.50999588648068	0.0004481136263407	0.00604247704809802	IGHG3
ENSG00000225361	18.3094024965537	-0.7193721677598	0.205120013849692	-3.50707936421525	0.000453054003626939	0.00610108766352136	PPP1R26-AS1
ENSG00000052126	25.8293052325145	-1.11470183203477	0.317864210181099	-3.50684913976216	0.000453446143868534	0.00610370191473692	PLEKHA5
ENSG00000225968	2.40458579090498	-1.56256030502943	0.445678983263822	-3.50602196582482	0.000454857680361756	0.00611668669388665	ELFN1
ENSG00000244405	418.559308242095	-0.884037344507301	0.25215450648015	-3.50593513813284	0.000455006085614991	0.00611668669388665	ETV5
ENSG00000265660	3.47251766249705	-1.14341315646793	0.326423525231526	-3.50285156578997	0.000460305894653383	0.00617446875661032	MIR4664
ENSG00000160447	1033.00997313146	-0.624079260448989	0.178249293125472	-3.50115980549606	0.000463237977205942	0.0062055292034898	PKN3
ENSG00000163645	5.29860019623002	-0.690236637753996	0.197282564114723	-3.49872093791629	0.000467495592598557	0.00624915509186926	ERICH6
ENSG00000197585	53.282574286512	-0.567380849100173	0.162185852593884	-3.49833749384359	0.000468168295941387	0.0062554346434301	AC068051.1
ENSG00000158747	9.33693282418335	-1.38958051108524	0.397229076950689	-3.49818427631808	0.000468437348830576	0.00625631771130958	NBL1
ENSG00000134569	3.21403826775052	-1.20859536124493	0.345539622490444	-3.49770412010666	0.000469281446929484	0.00626216476259798	LRP4
ENSG00000268649	5.50969105880469	-0.909790360018645	0.260127062556882	-3.49748446423063	0.000469668067260422	0.00626461193132951	AL132655.2
ENSG00000259113	21.422116831382	-1.00683505435628	0.287906554402956	-3.49708972914563	0.00047036359462094	0.00627117552084362	AL118556.1
ENSG00000164303	1.28087448452918	-1.57185447903702	0.449629500056815	-3.49588823428712	0.000472486559201416	0.00628860025361988	ENPP6
ENSG00000165215	3.59201922003316	-2.26430466215	0.648319171068528	-3.49257705647988	0.000478383549585045	0.00634516906882919	CLDN3
ENSG00000259198	3.97523356085154	-0.935510322870817	0.267899890689714	-3.49201457478137	0.000479392088193354	0.00635581123378931	AC020658.2
ENSG00000184226	3553.15275162575	-1.38161840167652	0.395703251970392	-3.49155179998343	0.000480223337410832	0.00636118977439295	PCDH9
ENSG00000229628	4.55558793240227	-2.40431490806553	0.688630490080633	-3.49144416737052	0.000480416862766806	0.00636118977439295	AC073115.1
ENSG00000120664	3.77637792154317	-1.81210740994735	0.519065659850472	-3.4910947691461	0.000481045588452089	0.00636677984716	SPART-AS1
ENSG00000100290	202.237514256577	-1.07922528147054	0.309277381928953	-3.48950600506071	0.000483914185611069	0.00639925129620815	BIK
ENSG00000141696	79.9267307608106	-0.653440720232365	0.187270900702365	-3.48928059715426	0.000484322461369047	0.00640190389009472	P3H4
ENSG00000228820	1.41234679951584	-2.39133062284025	0.685511707176433	-3.48838772234824	0.000485942862122886	0.00641781864821678	RPSAP1
ENSG00000104951	46.4698113303724	-0.655235363004167	0.187929545205455	-3.48660112111604	0.000489200400470695	0.00645254700235736	IL4I1
ENSG00000270011	24.0687928335651	-0.622437247477805	0.178538632093328	-3.48628887865812	0.00048977180338939	0.00645732071833958	ZNF559-ZNF177
ENSG00000273026	33.0282259026921	-0.545147794788856	0.156384721965931	-3.48594023722866	0.000490410551765075	0.00646297787864832	AL358472.3
ENSG00000006116	1.86904563708394	-1.5064207802441	0.432266968191138	-3.48493151477167	0.000492263017186776	0.00647742703575372	CACNG3
ENSG00000085741	14.9994114906182	-1.23425184767374	0.354176394493156	-3.48485067572054	0.000492411755892152	0.00647742703575372	WNT11
ENSG00000224093	57.1240068508979	-0.564524931358039	0.16210351279844	-3.48249659499959	0.000496761538192935	0.00652992512358091	BCAR3-AS1
ENSG00000255585	103.47101168202	-0.522494479115744	0.150166007145453	-3.47944577503248	0.000502452040017728	0.00659067409938147	AL590627.1
ENSG00000242534	5.4842743232261	-3.01130904869264	0.865492579689878	-3.47930082747982	0.000502723908009058	0.00659143533150965	IGKV2D-28
ENSG00000231130	5.21438483763703	-0.829764706750285	0.238533878124329	-3.47860317903268	0.000504034358115026	0.00660580743575496	HLA-T
ENSG00000257426	1.91305882946705	-1.20106939811325	0.345803168319436	-3.47327470696787	0.000514148815242026	0.00671837101731049	AC126177.4
ENSG00000074855	336.771204737891	-0.586357026938331	0.168876852165466	-3.47209827409512	0.000516407258391887	0.00673931149023282	ANO8
ENSG00000170091	7.32996473945997	-0.792850975285272	0.228391255725377	-3.47145941628612	0.000517637568882428	0.00675250870114297	NSG2
ENSG00000232981	6.51194850124668	-0.771936329343662	0.222450709939367	-3.47014549674427	0.000520176503526518	0.00677989036837417	MTCO1P51
ENSG00000267142	1.26237775004016	-1.98420956415102	0.571880649911767	-3.46962178989123	0.000521191712636998	0.00678738256951224	AC092296.3
ENSG00000225981	2.70138426759248	-1.10171450780518	0.31778709971237	-3.46683206713659	0.000526630796877608	0.00684603113918122	AC102953.1
ENSG00000261159	103.910146075856	-0.66232439664661	0.191069427699752	-3.46640697373833	0.000527464225001969	0.00685170026788272	AC112484.3
ENSG00000145506	1.10576327140143	-2.39051299360895	0.689749602467937	-3.4657692951988	0.000528716747674759	0.00686218684087346	NKD2
ENSG00000198947	6080.8415575482	-1.06210775025426	0.306606527017265	-3.46407416889222	0.000532059789753989	0.00689396511944797	DMD
ENSG00000225180	0.861884178149963	-1.47856746490009	0.426957058663696	-3.46303553225648	0.000534117856861706	0.00690901508089051	PVALEF
ENSG00000188959	11.2612208074877	-0.62800585851959	0.181483188679411	-3.46040789281568	0.00053935771471511	0.00696510329119952	C9orf152
ENSG00000253180	4.56445659874405	-0.861441229001317	0.249027806008287	-3.4592170360793	0.000541748176169869	0.00698426914698295	AC104986.1
ENSG00000149609	16.1967188110803	-0.512428928045296	0.148201715311193	-3.45764505471006	0.000544918802818557	0.00701817732129914	C20orf144
ENSG00000257740	25.9981349017719	-0.554531518659639	0.160381650982673	-3.45757457453502	0.00054506136276367	0.00701817732129914	AC073896.3
ENSG00000225263	4.33746579595439	-1.20833072198423	0.349501416133735	-3.45729850067866	0.000545620110827508	0.0070207523753981	PCDH9-AS3
ENSG00000180573	847.20040971613	-0.837622685822259	0.242350205767242	-3.45624912168108	0.000547748829840008	0.00704101654704681	H2AC6
ENSG00000254246	2.42975158910911	-1.10776628126608	0.320957115012338	-3.45144640655028	0.000557590482512438	0.00714666387669269	AC011377.1
ENSG00000091879	279.668918302918	-1.22813048953125	0.356040467969693	-3.44941263709324	0.000561807486034058	0.00719473026879926	ANGPT2
ENSG00000162873	13.9226855516048	-0.911443577327613	0.264295518149716	-3.44857750032411	0.000563547722456205	0.00721102471760586	KLHDC8A
ENSG00000171115	132.878815271072	-0.976594755717999	0.283378427393237	-3.44625652948099	0.000568410500541755	0.00726420135953549	GIMAP8
ENSG00000215277	5.86791160483233	-0.655817367995456	0.190331841166956	-3.44565241409178	0.000569682605433175	0.00727744148880134	RNF212B
ENSG00000255723	5.96454052695684	-0.757814908524659	0.220079602427258	-3.44336730967667	0.000574518440926374	0.00733164544028488	AC108516.2
ENSG00000262313	4.01119256966523	-0.760296571836478	0.220918889090674	-3.44151907954065	0.000578457675345577	0.0073681643977386	AC127496.3
ENSG00000185909	540.208257227899	-0.776510377530411	0.225661722678929	-3.44103717862346	0.00057948890269925	0.00737825089868004	KLHDC8B
ENSG00000145194	32.5904258293333	-0.609090607256562	0.177025878169615	-3.44068682813126	0.000580239697498947	0.00738127816980196	ECE2
ENSG00000235740	15.4805320177893	-0.683401722939301	0.198629161874397	-3.44059108184452	0.000580445037586373	0.00738127816980196	PHACTR2-AS1
ENSG00000180279	40.9044264160439	-0.604449040597463	0.175829312424091	-3.43770348791198	0.000586669731500275	0.00743283784360706	LINC01869
ENSG00000196782	28.7871527001125	-1.19578439038969	0.347838607475553	-3.43775637519976	0.000586555167526514	0.00743283784360706	MAML3
ENSG00000232117	1.7963007125548	-1.04569646746028	0.304216005357928	-3.43734862414603	0.000587438973218481	0.00743952602689387	LINC00384
ENSG00000254900	4.96095289700208	-0.838671703567771	0.244087525073469	-3.43594660692034	0.000590487332392477	0.00746586219072933	AC091053.2
ENSG00000196781	7486.12021318101	-0.713025310845864	0.207578696331251	-3.43496381588229	0.000592632954096596	0.00748845769329629	TLE1
ENSG00000232454	7.0775594861659	-0.600707680627378	0.174953125450237	-3.43353500591357	0.000595765268773025	0.00751717740889419	AL138752.1
ENSG00000251191	4.1062654217333	-1.08607520223238	0.316408213692214	-3.43251266949998	0.000598015940395022	0.00753632108040743	LINC00589
ENSG00000258966	1.66703098594534	-1.27390711040514	0.371169507193236	-3.43214376643802	0.000598830021008077	0.00754349628016917	GTF3AP2
ENSG00000272359	18.1919642250597	-0.634077347934244	0.184849098420923	-3.43024311912182	0.000603040666030324	0.00759033423045519	RNU4-89P
ENSG00000105664	4.63815882823684	-0.786397809370131	0.229474165571328	-3.42695574210811	0.000610388545234945	0.0076706291444358	COMP
ENSG00000273001	38.269349504697	-0.585337435519129	0.170804503083053	-3.42694381561188	0.000610415354137908	0.0076706291444358	AL731533.2
ENSG00000243819	27.558282547582	-0.622319995412512	0.181623348065401	-3.42643168976502	0.000611567567409823	0.00768197647327131	RN7SL832P
ENSG00000171877	213.346698160982	-1.16118381478645	0.339199390195013	-3.42330749509562	0.000618640526765463	0.00775186757623796	FRMD5
ENSG00000196167	427.436335311427	-0.61850288316094	0.180795671049247	-3.42100493652011	0.000623901997729418	0.00780510514610767	COLCA1
ENSG00000258102	8.87722741494157	-1.0275464716041	0.300354629076529	-3.42111082077676	0.000623659136063327	0.00780510514610767	MAP1LC3B2
ENSG00000131951	4.05526466407835	-1.19510157599249	0.349523088665689	-3.4192349940452	0.000627974681072145	0.00785286796918818	LRRC9
ENSG00000169607	7.65752060214189	-0.897982232596996	0.262701974930926	-3.41825459375823	0.000630241238291661	0.00787482212012178	CKAP2L
ENSG00000067177	26.2148292641302	-0.72680569470602	0.212706779580843	-3.4169371382438	0.000633299009180448	0.007906618857022	PHKA1
ENSG00000178732	12.2931359773429	-0.934860259920827	0.273630812962295	-3.4165021468165	0.00063431163674042	0.0079107355347323	GP5
ENSG00000229531	11.0006940857005	-0.619795330814581	0.181442438062565	-3.41593365605494	0.000635637311362368	0.00792297619197128	RABGAP1L-AS1
ENSG00000166924	11.7493875884682	-0.724048247789261	0.212167930133821	-3.41261870883399	0.000643418970585479	0.00801017012743382	NYAP1
ENSG00000266947	69.7985015482727	-0.591050376964921	0.173200991010311	-3.41251151923105	0.000643672065065809	0.00801017012743382	AC022916.1
ENSG00000227051	11.5715121940267	-1.450592626813	0.425265467016919	-3.41102849706648	0.000647183271233468	0.00804736762233628	C14orf132
ENSG00000154898	10.2737465891243	-0.834330431366558	0.244700983506535	-3.40959165513234	0.000650602123968215	0.00808335770710207	CCDC144CP
ENSG00000155093	44.8803067248309	-1.11277620332692	0.326675769376713	-3.40636284549069	0.000658346195639529	0.00815789129379045	PTPRN2
ENSG00000201573	5.45718763247205	-0.865090558912333	0.25397111788733	-3.40625566445755	0.000658604725671349	0.00815789129379045	Y_RNA
ENSG00000226501	6.15815744291627	-0.528553060319942	0.155173426934523	-3.40620859358202	0.000658718294574029	0.00815789129379045	USF1P1
ENSG00000235651	2.92369662010507	-0.7111819883437	0.2087805797877	-3.40636082660021	0.000658351064507889	0.00815789129379045	G3BP1P1
ENSG00000135740	193.122693509771	-0.703421809148447	0.206701220687691	-3.4030849300656	0.000666295655399375	0.00824179918847742	SLC9A5
ENSG00000137965	1360.77823770666	-1.2975933821139	0.381287408129838	-3.40318970531553	0.000666040184192819	0.00824179918847742	IFI44
ENSG00000250222	7.07622322765057	-0.655078926375019	0.192488446718179	-3.40321166045937	0.000665986662987396	0.00824179918847742	AC008443.4
ENSG00000148773	69.5340546896949	-0.893382821801435	0.262557500276226	-3.40261779176578	0.000667435777554584	0.00825259039034097	MKI67
